"id","resource_usage","resource_type","poverty_level","grade_level","payment_processing_charges","total_price_excluding_optional_support","students_reached","num_donors","funding_status","Duration"
23306,2,4,2,1,2.75,239.42,21,2,1,149
23357,1,3,2,2,5.74,458.61,30,14,1,149
23358,2,2,2,2,5.99,462.5,25,3,0,149
23491,2,4,2,3,1.78,176.48,120,2,1,149
23584,1,4,2,2,6,489.59,29,19,1,150
23589,1,1,1,3,2.89,230.85,88,6,1,150
23639,2,4,2,1,5.64,462.96,36,20,1,150
23666,1,1,2,3,4.43,334.99,80,10,1,150
23739,1,4,2,4,11.4,951.94,200,3,1,150
23802,1,3,2,1,4.94,399.75,22,15,1,150
23803,1,1,1,1,2.47,217.16,29,2,1,148
23809,1,4,2,3,8.7,635.69,30,5,1,150
23840,1,3,2,1,2.16,181.24,36,2,1,150
23890,1,1,2,1,6,490.94,40,2,1,150
23912,1,4,2,1,8.25,655.55,25,19,1,150
23950,1,1,2,2,6,489.83,24,2,1,150
24013,2,2,2,1,4.75,375.35,20,4,1,150
24067,1,3,2,1,2.7,233.12,54,5,1,150
24087,2,1,1,2,1.83,158.96,125,7,1,150
24132,2,2,2,1,5.03,410.34,24,7,1,150
24155,2,1,1,2,3.58,322.99,24,14,1,150
24158,1,2,2,2,1.74,152.49,65,9,1,150
24163,2,4,2,2,5.91,467.6,25,3,1,150
24170,2,2,1,1,1.77,172.44,24,5,1,150
24207,1,1,1,1,2.52,220.58,29,2,1,150
24222,2,2,1,1,2.01,183.1,24,2,1,150
24313,1,1,2,1,6,516.79,40,5,1,149
24330,2,3,2,2,5.98,474.65,12,2,1,59
24440,2,4,2,2,5.7,467.46,30,19,1,149
24571,2,3,2,1,3.26,255.79,23,4,1,67
24597,1,1,2,1,6,487.03,40,3,1,149
24615,2,4,1,1,5.55,456.35,23,13,1,149
24621,1,3,2,1,4.35,355.61,31,7,1,149
24624,2,4,2,4,1.77,166.73,200,2,1,149
24627,1,4,2,1,2.98,255.19,27,3,1,149
24631,1,4,2,1,7.48,587.69,24,6,1,56
24662,2,2,2,1,7.21,614.7,100,18,1,150
24687,2,3,2,2,4.85,392.62,25,6,1,150
24716,1,3,2,2,3.98,324.87,54,3,1,150
24767,2,1,2,4,7.6,548.97,25,10,1,150
24903,2,4,2,2,6.75,544.91,24,24,1,150
24914,2,3,2,3,3.47,313.28,325,7,1,149
24933,2,4,1,3,3,261.96,390,2,1,150
24963,1,4,2,4,4.5,378.94,160,2,1,150
24966,1,3,2,1,5.86,470.96,300,7,1,150
24995,2,4,2,1,9,710.86,25,24,1,150
24998,1,4,2,2,2.79,252.87,28,6,1,150
25003,1,3,2,1,1.89,175.15,20,2,1,150
25026,2,2,1,1,1.79,167.01,49,6,1,150
25076,2,4,2,2,5.64,454.45,25,2,1,150
25084,1,3,2,3,3.11,265.85,150,10,1,150
25143,1,2,2,2,6.34,545.01,22,5,1,150
25177,2,4,2,2,5.94,512.75,21,22,1,150
25181,1,4,1,3,8.51,719.27,200,4,1,150
25199,1,2,2,4,4.37,357.05,165,14,1,150
25228,1,1,2,1,4.34,353.63,150,2,1,150
25275,1,3,2,4,9.07,698.06,200,13,1,150
25298,1,1,2,2,4.18,343.32,21,2,1,150
25334,2,2,2,1,2.02,183.89,27,3,1,150
25354,1,2,2,1,3.43,300.27,27,2,1,150
25379,1,4,2,2,1.8,179.71,19,5,1,150
25415,1,4,2,3,5.39,435.46,150,4,1,150
25423,2,4,1,2,3.37,275.07,450,3,1,150
25476,2,2,2,3,5.7,493.45,75,14,1,150
25489,2,4,2,2,6.44,509.69,50,20,1,150
25496,2,4,2,1,5.83,465.04,100,20,1,150
25501,1,4,2,4,5.93,475.44,180,3,1,150
25508,2,3,2,3,5.91,505.88,110,4,1,150
25523,2,2,2,1,7.37,541.82,35,12,1,150
25566,1,4,2,2,2.8,253.9,32,18,1,71
25610,1,3,2,4,5.99,488.16,270,2,1,150
25626,2,3,2,1,2.97,235.87,18,2,1,150
25631,1,4,2,2,5.26,435.37,20,18,1,150
25663,1,3,1,3,4.43,370.05,75,5,1,150
25667,1,4,2,4,5.7,467.46,125,12,1,150
25674,2,3,2,1,1.86,173.35,15,2,1,150
25687,2,3,2,1,2.38,209.16,50,2,1,150
25709,1,3,1,2,4.16,375.53,34,14,1,150
25729,1,4,1,2,2.55,235.09,33,13,1,150
25733,1,4,2,2,6,489.59,34,16,1,150
25781,1,3,2,2,3.4,265.16,19,2,1,150
25856,1,4,2,1,3,268.29,26,12,1,150
25878,2,4,2,1,5.97,477.99,24,20,1,150
25894,1,4,2,3,7.5,600.24,210,20,1,150
25911,1,3,2,1,4.67,391.81,21,9,1,150
25946,1,4,2,1,7.5,588.24,24,7,1,150
25984,1,3,2,2,2.67,249.52,125,6,1,150
25998,1,1,2,2,1.74,152.8,70,5,1,150
26038,2,3,2,1,3.44,288.91,24,9,1,150
26066,2,1,2,3,5.64,416.84,98,3,1,150
26090,1,3,2,1,2.77,222.42,20,3,1,149
26211,2,1,2,4,5.33,395.74,150,4,1,150
26217,2,4,1,1,1.75,175.87,24,6,1,150
26237,1,3,2,1,2.74,220.18,20,5,1,150
26244,1,3,2,3,4.46,384.44,100,11,1,150
26260,2,2,2,3,5.85,430.82,400,2,1,150
26283,2,3,2,2,8.85,687.94,23,19,1,150
26292,1,1,2,1,4.01,331.01,22,14,1,150
26305,1,1,1,2,5.86,469.55,300,2,1,150
26321,2,1,1,2,4.03,332.47,35,15,1,150
26337,2,2,2,3,4.79,419.92,35,17,1,150
26353,1,4,2,1,3.88,333.57,24,15,1,150
26427,1,3,2,3,6.62,567.67,75,3,1,150
26435,1,4,2,2,4.23,377.82,92,15,1,150
26439,2,1,2,4,3.97,328.17,40,13,1,150
26452,1,3,2,3,1.67,170.06,150,5,1,150
26464,1,4,2,4,7.95,633.43,240,23,1,150
26474,2,4,2,4,7.36,623.7,100,25,1,150
26478,1,1,2,2,5.8,474.99,23,2,1,150
26499,1,2,2,4,4.41,360.2,165,16,1,150
26541,1,3,2,4,9.22,728.93,220,14,1,127
26568,2,4,2,1,5.2,430.89,20,9,1,150
26599,1,4,2,4,4.64,376.91,300,7,1,150
26614,1,4,2,1,5.7,467.46,20,16,1,150
26621,1,2,1,1,5.97,514.19,24,3,1,150
26637,1,1,2,1,6,489.48,40,3,1,150
26674,1,3,2,1,6,468.98,500,11,1,150
26740,2,3,2,3,3,268.24,160,3,1,150
26771,1,1,2,3,5.99,440.29,150,5,1,150
26777,1,4,1,1,7.2,578.11,22,21,1,150
26804,1,4,2,3,4.2,356.75,200,14,1,150
26810,2,4,2,1,4.39,332.34,25,3,1,150
26912,1,2,2,1,4.22,346.05,24,10,1,150
26917,1,1,2,1,5.94,485.14,40,5,1,150
26959,2,1,2,3,8.72,677.96,65,22,1,149
26965,2,4,1,2,3.9,334.66,30,11,1,149
26974,1,1,2,2,8.08,630.85,30,4,1,149
26983,2,4,1,2,5.94,485.05,31,16,1,149
26995,2,3,2,1,5.58,450.49,24,18,1,149
27008,1,2,2,2,2.55,207.36,15,3,1,149
27023,1,2,2,2,1.87,173.03,45,6,1,149
27053,2,3,2,1,6,517.45,95,2,1,149
27058,1,3,2,4,3.76,337.11,80,2,1,149
27059,2,4,2,3,5.89,481.84,60,2,1,149
27085,1,2,2,1,5.82,464.54,25,7,1,149
27093,1,4,2,2,6.09,496.08,25,20,1,50
27109,1,4,2,3,10.68,769.66,88,5,1,149
27138,2,4,2,2,4.5,378.94,24,15,1,149
27157,1,4,2,3,5.25,424.95,250,15,1,149
27176,2,3,2,4,1.98,188.84,200,7,1,149
27214,1,1,2,4,4.3,348.69,60,2,1,149
27241,2,3,2,4,4.99,442.95,120,2,1,149
27247,1,3,2,2,5.45,475.12,33,13,1,149
27276,1,4,2,1,2.75,244.87,15,11,1,150
27286,1,1,2,3,5.63,450.29,132,3,1,150
27295,2,1,2,4,4.4,332.74,72,4,1,150
27306,2,1,2,4,2.55,207.62,20,3,1,150
27357,2,1,1,2,4.03,332.47,30,10,1,150
27358,2,1,1,2,2.79,240.94,30,8,1,150
27371,2,4,2,2,9.6,755.13,25,25,1,149
27385,1,4,2,4,4.64,376.91,300,13,1,149
27463,1,4,2,3,4.05,345.43,30,12,1,150
27470,2,1,2,2,1.88,169.59,40,4,1,150
27498,2,3,2,2,3.62,324.99,25,2,1,150
27506,2,1,2,2,5.72,421.77,12,13,1,139
27543,1,1,2,3,5.96,474.37,80,3,1,150
27552,2,3,1,2,2.69,249.67,34,11,1,150
27587,1,3,2,4,12,922.91,50,14,1,150
27605,2,4,2,2,1.87,185.29,27,5,1,150
27632,1,3,1,3,7.14,561.36,300,7,1,150
27682,2,3,2,4,5.99,440.27,30,2,1,150
27691,2,2,2,2,3.36,262.46,90,11,1,79
27697,2,3,1,1,2.68,230.73,20,2,1,150
27699,1,3,2,2,4.26,323.21,54,3,1,150
27723,1,4,2,3,10.8,843.67,21,23,1,150
27756,1,3,2,1,4.21,320.2,20,5,1,150
27758,2,4,1,2,1.8,167.14,120,2,1,150
27806,1,4,2,2,5.5,452.94,25,19,1,52
27815,2,3,2,2,2.19,189.39,25,2,1,150
27824,2,3,1,3,4.02,331.33,275,10,1,150
27832,1,3,1,1,10.38,806.65,28,3,1,150
27862,2,4,2,1,4.5,378.94,36,2,1,150
27879,1,3,2,4,11.99,862.86,24,10,1,150
27900,2,4,2,3,3.28,301.27,60,6,1,150
27903,1,4,2,2,2.28,218.33,32,6,1,150
27928,2,1,2,2,4.96,400.92,50,2,1,150
27949,1,3,2,1,6.95,547.7,36,5,1,150
27952,2,4,2,2,2.35,220.69,25,10,1,150
27967,2,3,2,1,2.7,234.01,30,3,1,150
27975,2,4,2,1,4.87,406.53,20,17,1,150
28049,1,3,2,1,7.22,523.22,12,6,1,150
28052,2,3,1,1,1.64,156.54,50,3,1,150
28061,1,3,1,1,2.82,245.43,25,4,1,150
28083,1,4,2,1,6.06,522.33,22,10,1,150
28102,1,3,2,2,5.67,453.04,30,17,1,150
28113,1,1,2,2,11.98,854.68,21,10,1,50
28141,1,3,2,3,5.91,434.71,150,4,1,150
28149,2,1,2,3,4.31,378.52,166,3,1,150
28153,2,4,2,1,3.6,290.58,18,4,1,150
28181,2,2,1,1,3.77,313.34,24,11,1,150
28189,1,1,2,1,1.59,150.41,24,5,1,150
28194,1,4,2,4,5.95,474.19,300,18,1,150
28200,1,1,2,2,4.03,332.1,22,3,1,150
28224,2,2,2,3,4.08,338.01,300,4,1,126
28244,1,4,1,1,3.54,308.09,24,14,1,150
28268,1,2,2,1,3.36,282.8,36,3,1,150
28290,1,4,2,1,7.95,633.43,24,20,1,150
28303,2,4,2,2,2.25,212.65,27,8,1,150
28372,1,4,2,1,7.95,633.43,24,14,1,150
28379,1,2,2,1,3.5,318.67,36,2,1,150
28414,1,2,2,1,1.73,162.34,36,5,1,150
28424,2,3,2,2,5.99,477,34,15,1,144
28453,2,3,2,1,4.86,428.21,46,2,1,150
28476,1,4,2,1,2.67,249.94,28,3,1,150
28477,1,2,2,1,3.28,277.32,22,8,1,150
28478,1,2,2,1,5.86,466.97,24,16,1,68
28480,1,2,2,1,5.16,415.31,37,2,1,150
28501,1,1,2,4,5.9,468.72,61,8,1,52
28523,2,3,2,1,1.69,149.52,20,6,1,150
28536,2,1,2,1,1.97,168.16,20,5,1,150
28547,1,2,2,1,1.94,177.74,20,7,1,150
28555,2,4,2,1,6.84,585.12,40,17,1,150
28570,1,1,2,2,1.82,170.23,15,4,1,122
28575,1,1,2,1,2.38,210.24,18,6,1,150
28579,2,3,2,2,2.89,261.89,20,11,1,150
28584,2,3,2,3,7.13,561.2,150,21,1,150
28635,2,4,2,2,6,489.59,32,2,1,150
28656,1,2,2,1,1.96,167.52,200,7,1,150
28658,1,3,2,3,5.87,455.66,65,6,0,150
28659,2,3,2,3,5.89,514.44,150,2,1,148
28661,1,4,1,3,5.89,445.88,160,6,0,53
28668,1,4,2,1,3.82,293.62,25,2,0,150
28809,2,1,2,2,2.92,250.75,34,11,1,150
28864,1,4,1,3,2.84,263.09,180,3,1,150
28901,2,2,1,3,1.8,179.73,78,5,1,150
28929,1,4,2,2,6.09,524.71,30,20,1,150
28933,1,4,2,2,6,489.58,30,20,1,150
28946,2,2,2,2,5.88,491.5,30,20,1,150
28954,1,4,1,2,4.5,378.94,33,12,1,150
28966,1,4,2,2,4.12,366.25,30,12,1,150
28972,2,4,2,4,6.37,517.24,10,12,1,150
28974,2,3,2,1,3.9,321.49,25,9,1,137
28982,1,3,2,1,5.86,463.06,20,4,1,150
29006,2,4,1,3,1.95,190.3,80,3,1,150
29041,1,4,2,1,9,710.89,24,3,0,150
29042,2,4,1,1,9,655.7,100,5,1,150
29072,2,2,2,1,2.08,188.74,500,4,1,150
29085,1,2,2,2,2.2,197,30,9,1,150
29099,2,1,2,1,5.29,393.08,19,3,1,150
29106,2,1,2,3,1.66,147.51,100,2,1,150
29172,1,1,2,1,4.4,359.54,48,13,1,150
29212,2,4,2,4,6,477.59,140,17,1,133
29224,1,4,2,1,5.98,476.49,75,2,1,150
29228,2,4,1,2,9.75,706.74,19,8,1,150
29270,1,4,2,1,8.34,611.33,20,11,1,150
29304,1,2,2,1,2.43,214.03,20,9,1,150
29323,2,3,2,2,5.77,485.9,40,18,1,150
29336,1,4,1,3,5.67,491.18,180,2,1,150
29386,2,3,2,3,1.61,144.21,130,2,1,150
29393,2,3,2,1,4.53,369.09,22,3,1,150
29394,2,1,2,3,4.02,334.09,67,11,1,150
29448,1,3,2,1,1.99,195.45,26,9,1,150
29464,2,4,1,1,5.69,459.21,23,14,1,150
29493,1,3,2,1,7.66,608.46,10,7,1,150
29500,2,4,2,4,5.7,420.62,140,3,1,150
29522,1,2,2,1,5.96,514.6,24,2,1,150
29589,1,3,2,2,8.36,651.6,24,25,1,150
29592,1,3,2,1,5.92,471.4,56,6,1,150
29598,2,4,2,1,8.02,679.98,25,15,1,150
29600,1,3,2,1,2.98,255.13,24,9,1,150
29617,2,2,2,2,1.72,162.24,25,4,1,150
29627,2,4,2,1,6.06,522.33,24,12,1,150
29640,1,3,2,1,5.39,432.61,36,2,1,150
29668,2,4,1,1,3.66,304.88,22,4,1,150
29672,2,3,2,2,3.6,300.77,52,2,1,150
29680,2,3,1,2,2.7,246.1,30,4,1,150
29697,2,3,2,1,4.48,365.78,60,24,1,150
29699,2,4,2,2,2.44,214.81,24,7,1,150
29700,2,3,2,1,3.24,273.86,25,13,1,150
29726,1,2,2,1,4.42,334.42,240,4,1,150
29794,1,4,2,2,3,249.99,12,4,1,150
29828,1,3,2,2,11.96,978.01,78,5,1,150
29834,2,3,2,2,3.68,308.19,20,4,1,150
29849,1,4,2,2,11.88,918.06,28,13,1,150
29864,2,4,2,1,4.78,399.91,50,13,1,149
29896,1,3,2,1,1.78,167.64,18,2,1,150
29923,1,3,2,2,3.58,294.65,28,3,1,150
29941,2,4,2,2,6.75,535.46,420,6,1,150
29942,1,2,2,1,2.85,227.55,23,6,1,150
29965,2,3,2,3,3.58,300.92,50,5,1,150
30059,2,4,2,3,2.25,212.96,60,5,1,150
30062,2,1,2,4,4.1,337.71,150,7,1,150
30097,1,1,2,1,2.01,171.31,27,3,1,150
30128,1,2,2,3,3.91,304.4,42,11,1,150
30136,2,4,2,3,5.93,511.58,150,11,1,149
30142,1,3,2,2,5.79,460.29,24,2,1,149
30146,1,4,2,2,6,489.58,28,14,1,150
30219,1,3,2,1,8.5,662.26,20,19,1,150
30252,1,3,2,4,13.2,1063.72,120,4,1,150
30272,2,4,1,1,8.98,698.34,25,2,1,150
30294,1,3,2,3,4.57,372.39,150,7,1,150
30312,1,4,2,2,5.85,478.51,28,15,1,150
30337,1,4,2,1,4.5,378.94,26,9,1,150
30340,1,4,2,3,3.2,292.3,90,13,1,150
30393,2,4,2,1,5.91,471.07,45,15,1,83
30442,2,4,1,2,2.62,240.61,30,6,1,70
30468,2,4,1,2,8.25,655.54,22,17,1,150
30475,1,3,2,1,5.5,440.37,56,9,1,150
30495,1,4,2,1,15,1061.98,45,15,1,150
30498,2,2,1,1,9.7,750.68,24,9,1,150
30506,2,1,2,4,5.59,412.97,70,3,1,121
30522,1,3,2,3,8.22,680.56,210,24,1,150
30559,1,1,2,2,4.42,361.02,20,13,1,150
30583,1,4,1,1,7.05,582.82,19,3,1,150
30599,1,3,1,1,3.62,303.79,28,6,1,150
30646,1,3,2,4,5.81,428.11,110,7,1,150
30722,1,4,2,1,8.07,642.29,22,14,1,150
30740,1,3,2,1,1.89,177.91,30,6,1,150
30749,2,3,2,1,3.7,302.85,10,7,1,150
30769,1,4,2,2,5.72,455.47,55,2,1,150
30800,2,1,2,4,2.1,189.76,42,4,1,150
30854,2,3,2,3,5.68,457.38,12,11,1,150
30868,1,1,1,2,5.99,478.68,300,2,1,150
30877,2,1,2,3,2.99,255.74,100,7,1,150
30893,1,2,1,2,3.03,249.83,24,8,1,150
30926,1,1,2,1,9.65,726.28,24,15,1,150
30948,1,3,2,2,11.95,906.35,72,3,1,150
31068,1,1,2,2,2.04,172.99,55,4,1,150
31071,2,1,2,1,4.55,370.87,23,14,1,150
31081,1,2,2,1,3.28,277.32,48,4,1,150
31090,1,3,2,4,3.71,333.61,45,14,1,150
31097,2,4,2,4,3.53,297.06,150,6,1,150
31143,1,3,1,2,4.03,307.83,21,2,1,150
31166,1,2,2,2,5.98,479.75,40,2,1,150
31194,2,1,2,1,6.12,482.63,25,4,1,150
31207,1,1,2,2,5.72,457.89,32,4,1,150
31249,1,4,2,1,3.6,312.52,25,12,1,150
31270,1,3,2,2,8.07,623.3,27,3,1,150
31282,1,2,2,3,2.07,189.14,130,8,1,150
31289,1,2,2,2,9.6,696.57,240,9,1,150
31295,2,1,2,4,6.39,467.63,70,8,1,150
31322,1,3,2,2,5.42,460.91,52,10,1,150
31327,1,3,2,3,5.02,423.68,110,9,1,150
31393,1,1,2,1,7.46,580.45,20,2,1,150
31407,1,3,2,4,5.11,414.91,140,5,1,150
31435,2,2,2,1,2.88,248.82,16,5,1,150
31456,2,3,2,1,3.38,263.69,15,9,1,145
31496,2,4,2,2,6.93,515.87,50,17,1,150
31532,1,4,2,3,9.75,766.21,60,23,1,150
31552,1,4,2,3,3.82,319.08,90,2,1,150
31553,1,4,2,4,7.71,615.72,150,4,1,150
31576,1,4,2,4,8.85,699.78,85,2,1,150
31611,1,2,1,1,2.97,254.03,25,10,1,150
31659,2,4,2,1,5.85,478.5,26,2,1,150
31681,1,4,2,2,7.5,554.46,28,5,1,150
31704,2,1,2,4,5.81,428.47,125,2,1,150
31720,2,4,2,1,8.19,601.17,19,17,1,150
31743,2,3,1,2,5.71,476.61,33,20,1,150
31757,1,3,2,1,2.98,255.19,24,8,1,150
31771,2,2,2,4,7.36,626.91,250,9,1,150
31778,1,1,2,2,2,182.72,22,7,1,150
31914,1,3,2,1,7.17,567.73,18,2,1,150
31919,1,4,2,1,6.06,485.37,26,10,1,150
31941,1,1,2,1,3.97,303.41,25,7,1,150
31944,2,1,1,2,5.05,407.18,33,4,1,150
31958,1,3,2,2,5.97,478.68,20,2,1,150
31959,2,3,2,2,7.51,582.19,84,4,1,150
32042,1,3,2,2,5.1,379.8,37,6,1,150
32065,1,3,2,2,2.8,243.23,180,9,1,150
32074,1,3,2,3,2.16,205.87,100,11,1,57
32076,2,4,2,2,2.32,221.51,33,9,1,146
32095,2,4,1,1,13.02,1001.99,25,3,1,150
32113,2,1,2,4,6.48,473.33,20,9,1,150
32149,2,4,1,2,9,710.89,25,21,1,150
32213,2,4,2,2,3.87,352.26,22,8,1,134
32232,2,3,2,1,4.67,379.73,21,14,1,150
32237,1,1,2,3,2.11,188.4,50,3,1,150
32251,2,2,2,3,12,846.99,400,6,1,150
32253,1,2,1,3,8.44,662.19,10,5,1,150
32286,2,4,1,1,5.75,476.46,25,5,1,150
32335,2,2,2,2,2.2,197,30,3,1,150
32337,2,3,1,1,3,256.66,72,8,1,150
32387,1,2,1,1,4.46,366.67,48,13,1,150
32400,1,3,2,2,5.41,401.21,150,14,1,150
32406,1,4,2,1,7.92,631.21,24,18,1,150
32415,2,1,2,2,1.6,143.12,40,6,1,150
32419,2,4,2,3,4.9,399.26,35,3,1,150
32503,1,1,2,1,5.83,463.18,50,4,1,150
32521,2,1,1,4,2.95,234.65,14,5,1,150
32548,1,4,2,2,3.44,267.44,62,2,1,150
32560,1,3,2,1,6.73,490.68,18,2,1,150
32591,1,4,1,2,12,858.89,83,14,1,150
32598,2,1,1,3,3.77,290.17,25,8,1,150
32646,2,1,2,1,2.4,197.67,20,5,1,150
32650,2,3,2,2,6.16,489.11,34,4,1,150
32713,1,1,2,1,3,238.2,21,4,1,150
32715,1,4,2,3,8.25,655.56,15,16,1,150
32734,2,2,1,1,1.65,157.43,25,7,1,150
32742,1,1,2,1,3.43,287.73,48,12,1,150
32745,2,2,2,1,2.98,275.06,21,3,1,150
32755,1,3,1,2,2.15,193.44,600,5,1,150
32757,1,4,1,1,5.89,481.84,24,12,1,150
32768,1,1,1,1,1.61,153.51,29,2,1,150
32789,1,3,2,1,2.55,207.4,21,3,1,149
32838,1,1,2,1,5.97,487.44,40,3,1,150
32850,1,4,2,1,6,489.58,20,2,1,150
32854,2,4,2,1,2.52,205.28,41,4,1,150
32858,1,2,2,1,5.9,457.83,348,8,1,150
32876,2,4,1,1,8.1,595.08,22,9,1,150
32890,1,2,2,1,8.14,635.1,24,15,1,149
32918,1,4,2,1,3,268.29,26,5,1,150
32923,1,1,2,2,4.74,355.78,62,7,1,150
32947,1,1,2,1,5.94,472.98,24,11,1,49
32978,1,3,2,1,6.21,493.4,24,15,1,150
32995,2,1,2,2,2.39,197.02,23,3,1,150
33021,1,3,2,1,1.84,180.5,25,7,1,150
33051,2,4,2,2,3.94,301.64,62,6,1,150
33056,2,3,2,1,4.57,395.52,21,16,1,149
33058,1,3,1,1,1.75,175.92,24,7,1,149
33065,2,3,2,1,3.6,322.11,66,5,1,150
33070,2,4,2,1,6.03,491.77,21,16,1,149
33102,2,4,2,3,4.24,358.47,65,11,1,150
33120,1,1,2,1,6,452.77,40,6,1,150
33125,1,3,2,1,3.91,331.27,21,11,1,149
33139,1,2,2,1,6.88,542.71,30,7,1,149
33187,1,2,2,4,7.18,612.67,100,21,1,149
33189,1,3,2,2,5.54,443.98,25,15,1,138
33218,2,2,2,1,5.98,439.68,17,10,1,72
33232,2,3,2,1,1.88,180.62,20,2,1,150
33253,1,3,2,2,5.99,505.87,450,9,1,149
33309,1,3,1,1,1.86,172.94,22,2,1,149
33314,2,3,2,1,5.23,416.3,30,3,1,148
33374,2,2,1,4,2.32,207.64,15,4,1,149
33379,1,4,1,2,7.2,578.11,33,20,1,149
33407,1,4,2,2,1.65,158.64,12,3,1,149
33444,1,2,2,3,4.15,343.15,300,4,1,149
33456,1,1,2,3,3.57,295.47,102,4,1,149
33458,1,2,1,3,3.4,281.38,120,2,1,59
33476,1,1,1,2,2.47,202.35,21,4,1,149
33528,1,3,2,2,2.92,249.66,28,6,1,150
33539,1,3,2,1,1.6,163.34,25,7,1,149
33540,1,1,2,1,2.21,197.62,88,4,1,149
33544,2,4,2,1,6,489.58,22,8,1,149
33553,2,4,2,2,5.99,488.72,34,6,1,149
33583,1,1,2,2,5.91,435.15,12,12,1,148
33589,2,3,2,4,3.6,278.56,25,2,1,150
33591,1,1,1,2,2.01,182.5,60,4,1,149
33592,2,1,2,2,4.39,332.03,80,3,1,149
33604,1,2,1,1,2.77,233.13,24,5,1,149
33618,1,1,2,2,2.73,234.17,14,4,1,149
33621,2,4,2,2,16.05,1216.99,150,3,1,149
33644,2,3,2,1,2.47,213.94,24,5,1,149
33691,2,3,2,2,6.09,478.95,450,2,1,148
33702,1,4,2,1,2.7,229.69,20,4,1,149
33706,1,1,2,2,5.98,439.75,20,4,1,149
33708,1,1,2,1,7,508.65,26,3,1,149
33749,2,2,2,2,5.34,436.15,32,2,1,149
33837,2,2,2,3,3.53,297.3,53,5,1,149
33841,1,2,2,2,2.08,185.67,40,4,1,149
33869,1,2,2,1,9.7,815,25,12,1,149
33899,1,4,2,1,1.71,171.94,20,3,1,149
33907,2,4,2,2,11.95,917.91,78,4,1,149
33911,2,1,1,4,5.58,412.73,90,6,1,149
33935,2,4,2,4,2.97,255.76,150,5,1,150
33936,1,3,2,2,2.93,266.82,39,3,1,150
33948,1,4,2,1,6.75,578.27,24,11,1,150
33960,1,4,2,1,6.78,547.11,26,24,1,150
33973,2,1,2,1,4.27,349.68,21,5,1,150
33994,1,4,2,1,8.5,674.37,21,11,1,150
34025,2,4,1,1,3.34,261.29,19,5,1,149
34037,2,1,2,3,3.49,292.54,33,11,1,150
34060,2,4,2,3,10.86,781.73,125,20,1,91
34063,1,1,1,1,3.33,280.35,29,6,1,149
34077,1,1,1,1,3.1,264.04,29,3,1,149
34090,1,1,2,4,7.46,585.48,50,13,1,149
34115,2,3,2,2,5.97,478.6,24,2,1,149
34147,2,2,2,1,1.63,145.13,25,4,1,144
34155,2,2,2,2,6.12,449.42,22,10,1,149
34161,1,3,2,1,5.94,473.44,24,2,0,89
34168,1,3,2,1,5.94,436.64,40,10,1,149
34202,2,4,2,2,2.28,218.38,24,7,1,149
34210,1,1,1,3,11.96,917.32,180,2,1,149
34217,2,4,1,3,5.15,395.34,180,13,1,149
34284,1,2,2,2,2.68,216.68,12,6,1,150
34371,2,4,1,4,2.7,229.69,90,6,1,150
34426,1,4,2,1,6.7,541.58,24,8,1,150
34432,2,2,2,1,5.98,476.49,24,10,1,150
34472,1,3,2,2,4.26,357.52,34,6,1,149
34520,1,3,2,1,3.23,273.49,24,12,1,149
34526,1,3,2,3,1.86,184.31,32,4,1,61
34555,2,2,2,2,2.2,183.6,30,7,1,149
34583,2,4,1,1,5.89,481.84,23,13,1,150
34619,2,4,1,2,9,710.87,30,22,1,150
34667,2,3,1,2,5.61,447.52,30,8,1,122
34679,1,3,1,4,1.61,154.62,150,2,1,150
34715,2,4,2,2,6,452.99,30,12,1,145
34718,2,3,2,2,4.27,323.78,28,2,1,150
34786,1,1,1,1,2.49,203.29,26,3,1,150
34827,2,4,2,2,3.75,318.36,62,3,1,150
34913,2,3,2,4,5.59,413.01,30,5,1,150
34922,2,4,1,3,6,452.98,33,9,1,150
34940,1,3,2,2,5.57,475.24,50,4,0,76
34960,2,3,2,1,4.22,374.22,22,6,1,150
34962,2,3,2,4,4.27,354.9,30,4,1,150
35047,2,4,2,1,6.98,546.94,18,5,1,149
35064,2,3,2,2,2.57,235.35,34,6,1,96
35082,1,1,2,2,3,250.85,25,7,1,150
35090,1,4,2,1,15.01,1055.35,11,25,1,90
35172,1,3,2,3,5.71,456.08,24,6,1,150
35177,1,2,2,2,4.14,367.71,350,11,1,150
35196,1,1,2,1,5.17,384.92,20,7,1,150
35224,1,3,2,2,2.25,187,15,7,1,119
35258,2,4,1,2,10.47,813.89,30,6,1,150
35291,2,1,2,2,4.65,349.85,30,2,1,150
35386,2,4,1,3,2.98,268.16,160,5,1,150
35452,1,3,2,1,5.98,453.72,50,7,1,150
35469,2,2,1,2,5.24,389.29,60,10,1,67
35568,1,3,2,1,2.3,203.9,25,6,1,150
35577,2,2,2,1,3.95,328.9,40,9,1,150
35607,1,3,2,2,2.52,240.73,600,2,1,150
35611,1,3,2,2,1.71,162.09,30,3,1,150
35619,1,4,2,4,8.17,691.93,180,25,1,150
35631,2,3,2,2,3.9,298.88,80,2,1,150
35645,2,2,2,2,2.16,195.82,24,4,1,150
35680,2,3,2,2,3.74,310.52,120,9,1,91
35682,1,3,1,1,1.76,176.88,29,3,1,150
35684,2,4,2,4,5.47,450.53,140,2,1,150
35699,2,3,2,2,10.93,841.6,30,12,1,150
